"Année de naissance";"Sexe";"Age";"Quotient de mortalité par âge x (Qx)"
"1969";"Homme";"102 ans";0.434310
"1969";"Homme";"103 ans";0.479285
"1969";"Homme";"104 ans";0.532315
"1969";"Homme";"105 ans";0.597444
"1969";"Homme";"106 ans";0.640946
"1969";"Homme";"107 ans";0.685517
"1969";"Homme";"108 ans";0.730526
"1969";"Homme";"109 ans";0.775138
"1969";"Homme";"110 ans";0.818317
"1969";"Homme";"111 ans";0.858869
"1969";"Homme";"112 ans";0.895537
"1969";"Homme";"113 ans";0.927151
"1969";"Homme";"114 ans";0.952828
"1969";"Homme";"115 ans";0.972176
"1969";"Homme";"116 ans";0.985439
"1969";"Homme";"117 ans";0.993498
"1969";"Homme";"118 ans";0.997684
"1969";"Homme";"119 ans";0.999442
"1969";"Homme";"120 ans";1.000000
"1970";"Homme";"65 ans";0.006560
"1970";"Homme";"66 ans";0.007026
"1970";"Homme";"67 ans";0.007496
"1970";"Homme";"68 ans";0.007981
"1970";"Homme";"69 ans";0.008511
"1970";"Homme";"70 ans";0.009128
"1970";"Homme";"71 ans";0.009872
"1970";"Homme";"72 ans";0.010751
"1970";"Homme";"73 ans";0.011770
"1970";"Homme";"74 ans";0.012956
"1970";"Homme";"75 ans";0.014330
"1970";"Homme";"76 ans";0.015917
"1970";"Homme";"77 ans";0.017770
"1970";"Homme";"78 ans";0.019997
"1970";"Homme";"79 ans";0.022622
"1970";"Homme";"80 ans";0.025569
"1970";"Homme";"81 ans";0.029068
"1970";"Homme";"82 ans";0.033239
"1970";"Homme";"83 ans";0.038204
"1970";"Homme";"84 ans";0.044055
"1970";"Homme";"85 ans";0.050848
"1970";"Homme";"86 ans";0.058657
"1970";"Homme";"87 ans";0.067651
"1970";"Homme";"88 ans";0.078047
"1970";"Homme";"89 ans";0.090108
"1970";"Homme";"90 ans";0.104005
"1970";"Homme";"91 ans";0.119856
"1970";"Homme";"92 ans";0.137612
"1970";"Homme";"93 ans";0.157198
"1970";"Homme";"94 ans";0.178550
"1970";"Homme";"95 ans";0.201490
"1970";"Homme";"96 ans";0.225932
"1970";"Homme";"97 ans";0.252349
"1970";"Homme";"98 ans";0.281456
"1970";"Homme";"99 ans";0.314113
"1970";"Homme";"100 ans";0.350533
"1970";"Homme";"101 ans";0.390509
"1970";"Homme";"102 ans";0.432985
"1970";"Homme";"103 ans";0.478107
"1970";"Homme";"104 ans";0.531275
"1970";"Homme";"105 ans";0.596506
"1970";"Homme";"106 ans";0.640296
"1970";"Homme";"107 ans";0.685157
"1970";"Homme";"108 ans";0.730444
"1970";"Homme";"109 ans";0.775309
"1970";"Homme";"110 ans";0.818699
"1970";"Homme";"111 ans";0.859404
"1970";"Homme";"112 ans";0.896154
"1970";"Homme";"113 ans";0.927775
"1970";"Homme";"114 ans";0.953389
"1970";"Homme";"115 ans";0.972623
"1970";"Homme";"116 ans";0.985748
"1970";"Homme";"117 ans";0.993678
"1970";"Homme";"118 ans";0.997766
"1970";"Homme";"119 ans";0.999467
"1970";"Homme";"120 ans";1.000000
"1971";"Homme";"65 ans";0.006393
"1971";"Homme";"66 ans";0.006849
"1971";"Homme";"67 ans";0.007307
"1971";"Homme";"68 ans";0.007782
"1971";"Homme";"69 ans";0.008300
"1971";"Homme";"70 ans";0.008906
"1971";"Homme";"71 ans";0.009636
"1971";"Homme";"72 ans";0.010499
"1971";"Homme";"73 ans";0.011502
"1971";"Homme";"74 ans";0.012670
"1971";"Homme";"75 ans";0.014024
"1971";"Homme";"76 ans";0.015590
"1971";"Homme";"77 ans";0.017419
"1971";"Homme";"78 ans";0.019623
"1971";"Homme";"79 ans";0.022220
"1971";"Homme";"80 ans";0.025129
"1971";"Homme";"81 ans";0.028585
"1971";"Homme";"82 ans";0.032706
"1971";"Homme";"83 ans";0.037613
"1971";"Homme";"84 ans";0.043400
"1971";"Homme";"85 ans";0.050121
"1971";"Homme";"86 ans";0.057854
"1971";"Homme";"87 ans";0.066765
"1971";"Homme";"88 ans";0.077075
"1971";"Homme";"89 ans";0.089041
"1971";"Homme";"90 ans";0.102839
"1971";"Homme";"91 ans";0.118589
"1971";"Homme";"92 ans";0.136248
"1971";"Homme";"93 ans";0.155747
"1971";"Homme";"94 ans";0.177027
"1971";"Homme";"95 ans";0.199916
"1971";"Homme";"96 ans";0.224331
"1971";"Homme";"97 ans";0.250744
"1971";"Homme";"98 ans";0.279865
"1971";"Homme";"99 ans";0.312552
"1971";"Homme";"100 ans";0.349019
"1971";"Homme";"101 ans";0.389068
"1971";"Homme";"102 ans";0.431654
"1971";"Homme";"103 ans";0.476920
"1971";"Homme";"104 ans";0.530222
"1971";"Homme";"105 ans";0.595554
"1971";"Homme";"106 ans";0.639631
"1971";"Homme";"107 ans";0.684779
"1971";"Homme";"108 ans";0.730344
"1971";"Homme";"109 ans";0.775460
"1971";"Homme";"110 ans";0.819060
"1971";"Homme";"111 ans";0.859918
"1971";"Homme";"112 ans";0.896751
"1971";"Homme";"113 ans";0.928380
"1971";"Homme";"114 ans";0.953933
"1971";"Homme";"115 ans";0.973055
"1971";"Homme";"116 ans";0.986046
"1971";"Homme";"117 ans";0.993850
"1971";"Homme";"118 ans";0.997844
"1971";"Homme";"119 ans";0.999491
"1971";"Homme";"120 ans";1.000000
"1972";"Homme";"65 ans";0.006231
"1972";"Homme";"66 ans";0.006676
"1972";"Homme";"67 ans";0.007124
"1972";"Homme";"68 ans";0.007588
"1972";"Homme";"69 ans";0.008095
"1972";"Homme";"70 ans";0.008688
"1972";"Homme";"71 ans";0.009406
"1972";"Homme";"72 ans";0.010254
"1972";"Homme";"73 ans";0.011241
"1972";"Homme";"74 ans";0.012391
"1972";"Homme";"75 ans";0.013726
"1972";"Homme";"76 ans";0.015271
"1972";"Homme";"77 ans";0.017077
"1972";"Homme";"78 ans";0.019256
"1972";"Homme";"79 ans";0.021826
"1972";"Homme";"80 ans";0.024699
"1972";"Homme";"81 ans";0.028113
"1972";"Homme";"82 ans";0.032184
"1972";"Homme";"83 ans";0.037033
"1972";"Homme";"84 ans";0.042755
"1972";"Homme";"85 ans";0.049406
"1972";"Homme";"86 ans";0.057062
"1972";"Homme";"87 ans";0.065892
"1972";"Homme";"88 ans";0.076114
"1972";"Homme";"89 ans";0.087986
"1972";"Homme";"90 ans";0.101685
"1972";"Homme";"91 ans";0.117334
"1972";"Homme";"92 ans";0.134896
"1972";"Homme";"93 ans";0.154306
"1972";"Homme";"94 ans";0.175513
"1972";"Homme";"95 ans";0.198349
"1972";"Homme";"96 ans";0.222737
"1972";"Homme";"97 ans";0.249144
"1972";"Homme";"98 ans";0.278278
"1972";"Homme";"99 ans";0.310992
"1972";"Homme";"100 ans";0.347504
"1972";"Homme";"101 ans";0.387623
"1972";"Homme";"102 ans";0.430316
"1972";"Homme";"103 ans";0.475723
"1972";"Homme";"104 ans";0.529158
"1972";"Homme";"105 ans";0.594589
"1972";"Homme";"106 ans";0.638951
"1972";"Homme";"107 ans";0.684384
"1972";"Homme";"108 ans";0.730224
"1972";"Homme";"109 ans";0.775591
"1972";"Homme";"110 ans";0.819400
"1972";"Homme";"111 ans";0.860411
"1972";"Homme";"112 ans";0.897327
"1972";"Homme";"113 ans";0.928965
"1972";"Homme";"114 ans";0.954459
"1972";"Homme";"115 ans";0.973472
"1972";"Homme";"116 ans";0.986333
"1972";"Homme";"117 ans";0.994015
"1972";"Homme";"118 ans";0.997919
"1972";"Homme";"119 ans";0.999513
"1972";"Homme";"120 ans";1.000000
"1973";"Homme";"65 ans";0.006074
"1973";"Homme";"66 ans";0.006508
"1973";"Homme";"67 ans";0.006945
"1973";"Homme";"68 ans";0.007399
"1973";"Homme";"69 ans";0.007895
"1973";"Homme";"70 ans";0.008477
"1973";"Homme";"71 ans";0.009181
"1973";"Homme";"72 ans";0.010015
"1973";"Homme";"73 ans";0.010986
"1973";"Homme";"74 ans";0.012119
"1973";"Homme";"75 ans";0.013434
"1973";"Homme";"76 ans";0.014959
"1973";"Homme";"77 ans";0.016743
"1973";"Homme";"78 ans";0.018898
"1973";"Homme";"79 ans";0.021442
"1973";"Homme";"80 ans";0.024278
"1973";"Homme";"81 ans";0.027649
"1973";"Homme";"82 ans";0.031671
"1973";"Homme";"83 ans";0.036464
"1973";"Homme";"84 ans";0.042121
"1973";"Homme";"85 ans";0.048701
"1973";"Homme";"86 ans";0.056281
"1973";"Homme";"87 ans";0.065030
"1973";"Homme";"88 ans";0.075165
"1973";"Homme";"89 ans";0.086943
"1973";"Homme";"90 ans";0.100543
"1973";"Homme";"91 ans";0.116090
"1973";"Homme";"92 ans";0.133555
"1973";"Homme";"93 ans";0.152876
"1973";"Homme";"94 ans";0.174009
"1973";"Homme";"95 ans";0.196791
"1973";"Homme";"96 ans";0.221150
"1973";"Homme";"97 ans";0.247550
"1973";"Homme";"98 ans";0.276694
"1973";"Homme";"99 ans";0.309433
"1973";"Homme";"100 ans";0.345988
"1973";"Homme";"101 ans";0.386175
"1973";"Homme";"102 ans";0.428973
"1973";"Homme";"103 ans";0.474518
"1973";"Homme";"104 ans";0.528082
"1973";"Homme";"105 ans";0.593611
"1973";"Homme";"106 ans";0.638255
"1973";"Homme";"107 ans";0.683972
"1973";"Homme";"108 ans";0.730086
"1973";"Homme";"109 ans";0.775702
"1973";"Homme";"110 ans";0.819720
"1973";"Homme";"111 ans";0.860883
"1973";"Homme";"112 ans";0.897884
"1973";"Homme";"113 ans";0.929532
"1973";"Homme";"114 ans";0.954969
"1973";"Homme";"115 ans";0.973877
"1973";"Homme";"116 ans";0.986610
"1973";"Homme";"117 ans";0.994174
"1973";"Homme";"118 ans";0.997990
"1973";"Homme";"119 ans";0.999535
"1973";"Homme";"120 ans";1.000000
"1974";"Homme";"65 ans";0.005920
"1974";"Homme";"66 ans";0.006344
"1974";"Homme";"67 ans";0.006771
"1974";"Homme";"68 ans";0.007214
"1974";"Homme";"69 ans";0.007700
"1974";"Homme";"70 ans";0.008271
"1974";"Homme";"71 ans";0.008962
"1974";"Homme";"72 ans";0.009782
"1974";"Homme";"73 ans";0.010737
"1974";"Homme";"74 ans";0.011853
"1974";"Homme";"75 ans";0.013150
"1974";"Homme";"76 ans";0.014654
"1974";"Homme";"77 ans";0.016416
"1974";"Homme";"78 ans";0.018548
"1974";"Homme";"79 ans";0.021065
"1974";"Homme";"80 ans";0.023866
"1974";"Homme";"81 ans";0.027195
"1974";"Homme";"82 ans";0.031168
"1974";"Homme";"83 ans";0.035905
"1974";"Homme";"84 ans";0.041498
"1974";"Homme";"85 ans";0.048008
"1974";"Homme";"86 ans";0.055512
"1974";"Homme";"87 ans";0.064180
"1974";"Homme";"88 ans";0.074227
"1974";"Homme";"89 ans";0.085912
"1974";"Homme";"90 ans";0.099412
"1974";"Homme";"91 ans";0.114858
"1974";"Homme";"92 ans";0.132224
"1974";"Homme";"93 ans";0.151457
"1974";"Homme";"94 ans";0.172515
"1974";"Homme";"95 ans";0.195242
"1974";"Homme";"96 ans";0.219571
"1974";"Homme";"97 ans";0.245961
"1974";"Homme";"98 ans";0.275115
"1974";"Homme";"99 ans";0.307876
"1974";"Homme";"100 ans";0.344472
"1974";"Homme";"101 ans";0.384724
"1974";"Homme";"102 ans";0.427623
"1974";"Homme";"103 ans";0.473304
"1974";"Homme";"104 ans";0.526996
"1974";"Homme";"105 ans";0.592621
"1974";"Homme";"106 ans";0.637544
"1974";"Homme";"107 ans";0.683544
"1974";"Homme";"108 ans";0.729930
"1974";"Homme";"109 ans";0.775795
"1974";"Homme";"110 ans";0.820021
"1974";"Homme";"111 ans";0.861336
"1974";"Homme";"112 ans";0.898421
"1974";"Homme";"113 ans";0.930082
"1974";"Homme";"114 ans";0.955464
"1974";"Homme";"115 ans";0.974268
"1974";"Homme";"116 ans";0.986878
"1974";"Homme";"117 ans";0.994327
"1974";"Homme";"118 ans";0.998058
"1974";"Homme";"119 ans";0.999555
"1974";"Homme";"120 ans";1.000000
"1975";"Homme";"65 ans";0.005771
"1975";"Homme";"66 ans";0.006185
"1975";"Homme";"67 ans";0.006601
"1975";"Homme";"68 ans";0.007035
"1975";"Homme";"69 ans";0.007511
"1975";"Homme";"70 ans";0.008070
"1975";"Homme";"71 ans";0.008749
"1975";"Homme";"72 ans";0.009554
"1975";"Homme";"73 ans";0.010495
"1975";"Homme";"74 ans";0.011594
"1975";"Homme";"75 ans";0.012873
"1975";"Homme";"76 ans";0.014357
"1975";"Homme";"77 ans";0.016096
"1975";"Homme";"78 ans";0.018206
"1975";"Homme";"79 ans";0.020697
"1975";"Homme";"80 ans";0.023462
"1975";"Homme";"81 ans";0.026750
"1975";"Homme";"82 ans";0.030675
"1975";"Homme";"83 ans";0.035355
"1975";"Homme";"84 ans";0.040885
"1975";"Homme";"85 ans";0.047325
"1975";"Homme";"86 ans";0.054755
"1975";"Homme";"87 ans";0.063342
"1975";"Homme";"88 ans";0.073302
"1975";"Homme";"89 ans";0.084892
"1975";"Homme";"90 ans";0.098294
"1975";"Homme";"91 ans";0.113638
"1975";"Homme";"92 ans";0.130906
"1975";"Homme";"93 ans";0.150049
"1975";"Homme";"94 ans";0.171030
"1975";"Homme";"95 ans";0.193702
"1975";"Homme";"96 ans";0.217998
"1975";"Homme";"97 ans";0.244379
"1975";"Homme";"98 ans";0.273539
"1975";"Homme";"99 ans";0.306321
"1975";"Homme";"100 ans";0.342955
"1975";"Homme";"101 ans";0.383270
"1975";"Homme";"102 ans";0.426268
"1975";"Homme";"103 ans";0.472082
"1975";"Homme";"104 ans";0.525899
"1975";"Homme";"105 ans";0.591618
"1975";"Homme";"106 ans";0.636819
"1975";"Homme";"107 ans";0.683099
"1975";"Homme";"108 ans";0.729756
"1975";"Homme";"109 ans";0.775868
"1975";"Homme";"110 ans";0.820302
"1975";"Homme";"111 ans";0.861770
"1975";"Homme";"112 ans";0.898940
"1975";"Homme";"113 ans";0.930614
"1975";"Homme";"114 ans";0.955943
"1975";"Homme";"115 ans";0.974646
"1975";"Homme";"116 ans";0.987136
"1975";"Homme";"117 ans";0.994473
"1975";"Homme";"118 ans";0.998123
"1975";"Homme";"119 ans";0.999573
"1975";"Homme";"120 ans";1.000000
"1976";"Homme";"65 ans";0.005625
"1976";"Homme";"66 ans";0.006029
"1976";"Homme";"67 ans";0.006436
"1976";"Homme";"68 ans";0.006860
"1976";"Homme";"69 ans";0.007326
"1976";"Homme";"70 ans";0.007874
"1976";"Homme";"71 ans";0.008541
"1976";"Homme";"72 ans";0.009333
"1976";"Homme";"73 ans";0.010258
"1976";"Homme";"74 ans";0.011341
"1976";"Homme";"75 ans";0.012602
"1976";"Homme";"76 ans";0.014067
"1976";"Homme";"77 ans";0.015785
"1976";"Homme";"78 ans";0.017872
"1976";"Homme";"79 ans";0.020337
"1976";"Homme";"80 ans";0.023067
"1976";"Homme";"81 ans";0.026314
"1976";"Homme";"82 ans";0.030191
"1976";"Homme";"83 ans";0.034816
"1976";"Homme";"84 ans";0.040283
"1976";"Homme";"85 ans";0.046653
"1976";"Homme";"86 ans";0.054008
"1976";"Homme";"87 ans";0.062515
"1976";"Homme";"88 ans";0.072388
"1976";"Homme";"89 ans";0.083885
"1976";"Homme";"90 ans";0.097187
"1976";"Homme";"91 ans";0.112429
"1976";"Homme";"92 ans";0.129598
"1976";"Homme";"93 ans";0.148651
"1976";"Homme";"94 ans";0.169556
"1976";"Homme";"95 ans";0.192171
"1976";"Homme";"96 ans";0.216434
"1976";"Homme";"97 ans";0.242802
"1976";"Homme";"98 ans";0.271968
"1976";"Homme";"99 ans";0.304768
"1976";"Homme";"100 ans";0.341438
"1976";"Homme";"101 ans";0.381813
"1976";"Homme";"102 ans";0.424908
"1976";"Homme";"103 ans";0.470853
"1976";"Homme";"104 ans";0.524792
"1976";"Homme";"105 ans";0.590603
"1976";"Homme";"106 ans";0.636080
"1976";"Homme";"107 ans";0.682639
"1976";"Homme";"108 ans";0.729565
"1976";"Homme";"109 ans";0.775924
"1976";"Homme";"110 ans";0.820565
"1976";"Homme";"111 ans";0.862185
"1976";"Homme";"112 ans";0.899441
"1976";"Homme";"113 ans";0.931129
"1976";"Homme";"114 ans";0.956407
"1976";"Homme";"115 ans";0.975013
"1976";"Homme";"116 ans";0.987385
"1976";"Homme";"117 ans";0.994614
"1976";"Homme";"118 ans";0.998185
"1976";"Homme";"119 ans";0.999591
"1976";"Homme";"120 ans";1.000000
"1977";"Homme";"65 ans";0.005484
"1977";"Homme";"66 ans";0.005878
"1977";"Homme";"67 ans";0.006275
"1977";"Homme";"68 ans";0.006689
"1977";"Homme";"69 ans";0.007145
"1977";"Homme";"70 ans";0.007683
"1977";"Homme";"71 ans";0.008338
"1977";"Homme";"72 ans";0.009117
"1977";"Homme";"73 ans";0.010028
"1977";"Homme";"74 ans";0.011094
"1977";"Homme";"75 ans";0.012338
"1977";"Homme";"76 ans";0.013784
"1977";"Homme";"77 ans";0.015480
"1977";"Homme";"78 ans";0.017545
"1977";"Homme";"79 ans";0.019985
"1977";"Homme";"80 ans";0.022680
"1977";"Homme";"81 ans";0.025887
"1977";"Homme";"82 ans";0.029717
"1977";"Homme";"83 ans";0.034286
"1977";"Homme";"84 ans";0.039691
"1977";"Homme";"85 ans";0.045992
"1977";"Homme";"86 ans";0.053272
"1977";"Homme";"87 ans";0.061699
"1977";"Homme";"88 ans";0.071486
"1977";"Homme";"89 ans";0.082889
"1977";"Homme";"90 ans";0.096092
"1977";"Homme";"91 ans";0.111232
"1977";"Homme";"92 ans";0.128302
"1977";"Homme";"93 ans";0.147264
"1977";"Homme";"94 ans";0.168092
"1977";"Homme";"95 ans";0.190649
"1977";"Homme";"96 ans";0.214877
"1977";"Homme";"97 ans";0.241232
"1977";"Homme";"98 ans";0.270401
"1977";"Homme";"99 ans";0.303218
"1977";"Homme";"100 ans";0.339921
"1977";"Homme";"101 ans";0.380354
"1977";"Homme";"102 ans";0.423543
"1977";"Homme";"103 ans";0.469616
"1977";"Homme";"104 ans";0.523676
"1977";"Homme";"105 ans";0.589576
"1977";"Homme";"106 ans";0.635328
"1977";"Homme";"107 ans";0.682163
"1977";"Homme";"108 ans";0.729358
"1977";"Homme";"109 ans";0.775961
"1977";"Homme";"110 ans";0.820809
"1977";"Homme";"111 ans";0.862582
"1977";"Homme";"112 ans";0.899925
"1977";"Homme";"113 ans";0.931628
"1977";"Homme";"114 ans";0.956857
"1977";"Homme";"115 ans";0.975368
"1977";"Homme";"116 ans";0.987626
"1977";"Homme";"117 ans";0.994749
"1977";"Homme";"118 ans";0.998244
"1977";"Homme";"119 ans";0.999608
"1977";"Homme";"120 ans";1.000000
"1978";"Homme";"65 ans";0.005345
"1978";"Homme";"66 ans";0.005730
"1978";"Homme";"67 ans";0.006118
"1978";"Homme";"68 ans";0.006523
"1978";"Homme";"69 ans";0.006970
"1978";"Homme";"70 ans";0.007498
"1978";"Homme";"71 ans";0.008140
"1978";"Homme";"72 ans";0.008906
"1978";"Homme";"73 ans";0.009803
"1978";"Homme";"74 ans";0.010854
"1978";"Homme";"75 ans";0.012080
"1978";"Homme";"76 ans";0.013507
"1978";"Homme";"77 ans";0.015183
"1978";"Homme";"78 ans";0.017226
"1978";"Homme";"79 ans";0.019641
"1978";"Homme";"80 ans";0.022302
"1978";"Homme";"81 ans";0.025468
"1978";"Homme";"82 ans";0.029251
"1978";"Homme";"83 ans";0.033766
"1978";"Homme";"84 ans";0.039108
"1978";"Homme";"85 ans";0.045341
"1978";"Homme";"86 ans";0.052547
"1978";"Homme";"87 ans";0.060894
"1978";"Homme";"88 ans";0.070595
"1978";"Homme";"89 ans";0.081904
"1978";"Homme";"90 ans";0.095008
"1978";"Homme";"91 ans";0.110047
"1978";"Homme";"92 ans";0.127017
"1978";"Homme";"93 ans";0.145888
"1978";"Homme";"94 ans";0.166638
"1978";"Homme";"95 ans";0.189136
"1978";"Homme";"96 ans";0.213329
"1978";"Homme";"97 ans";0.239668
"1978";"Homme";"98 ans";0.268839
"1978";"Homme";"99 ans";0.301670
"1978";"Homme";"100 ans";0.338405
"1978";"Homme";"101 ans";0.378894
"1978";"Homme";"102 ans";0.422174
"1978";"Homme";"103 ans";0.468372
"1978";"Homme";"104 ans";0.522550
"1978";"Homme";"105 ans";0.588538
"1978";"Homme";"106 ans";0.634562
"1978";"Homme";"107 ans";0.681672
"1978";"Homme";"108 ans";0.729134
"1978";"Homme";"109 ans";0.775982
"1978";"Homme";"110 ans";0.821036
"1978";"Homme";"111 ans";0.862961
"1978";"Homme";"112 ans";0.900391
"1978";"Homme";"113 ans";0.932111
"1978";"Homme";"114 ans";0.957293
"1978";"Homme";"115 ans";0.975711
"1978";"Homme";"116 ans";0.987858
"1978";"Homme";"117 ans";0.994880
"1978";"Homme";"118 ans";0.998301
"1978";"Homme";"119 ans";0.999625
"1978";"Homme";"120 ans";1.000000
"1979";"Homme";"65 ans";0.005211
"1979";"Homme";"66 ans";0.005586
"1979";"Homme";"67 ans";0.005965
"1979";"Homme";"68 ans";0.006361
"1979";"Homme";"69 ans";0.006799
"1979";"Homme";"70 ans";0.007316
"1979";"Homme";"71 ans";0.007948
"1979";"Homme";"72 ans";0.008701
"1979";"Homme";"73 ans";0.009583
"1979";"Homme";"74 ans";0.010619
"1979";"Homme";"75 ans";0.011828
"1979";"Homme";"76 ans";0.013237
"1979";"Homme";"77 ans";0.014892
"1979";"Homme";"78 ans";0.016914
"1979";"Homme";"79 ans";0.019305
"1979";"Homme";"80 ans";0.021932
"1979";"Homme";"81 ans";0.025059
"1979";"Homme";"82 ans";0.028795
"1979";"Homme";"83 ans";0.033256
"1979";"Homme";"84 ans";0.038536
"1979";"Homme";"85 ans";0.044700
"1979";"Homme";"86 ans";0.051833
"1979";"Homme";"87 ans";0.060101
"1979";"Homme";"88 ans";0.069715
"1979";"Homme";"89 ans";0.080932
"1979";"Homme";"90 ans";0.093937
"1979";"Homme";"91 ans";0.108873
"1979";"Homme";"92 ans";0.125744
"1979";"Homme";"93 ans";0.144523
"1979";"Homme";"94 ans";0.165194
"1979";"Homme";"95 ans";0.187632
"1979";"Homme";"96 ans";0.211788
"1979";"Homme";"97 ans";0.238112
"1979";"Homme";"98 ans";0.267282
"1979";"Homme";"99 ans";0.300126
"1979";"Homme";"100 ans";0.336890
"1979";"Homme";"101 ans";0.377432
"1979";"Homme";"102 ans";0.420801
"1979";"Homme";"103 ans";0.467122
"1979";"Homme";"104 ans";0.521415
"1979";"Homme";"105 ans";0.587489
"1979";"Homme";"106 ans";0.633783
"1979";"Homme";"107 ans";0.681167
"1979";"Homme";"108 ans";0.728894
"1979";"Homme";"109 ans";0.775985
"1979";"Homme";"110 ans";0.821245
"1979";"Homme";"111 ans";0.863323
"1979";"Homme";"112 ans";0.900840
"1979";"Homme";"113 ans";0.932579
"1979";"Homme";"114 ans";0.957716
"1979";"Homme";"115 ans";0.976044
"1979";"Homme";"116 ans";0.988082
"1979";"Homme";"117 ans";0.995005
"1979";"Homme";"118 ans";0.998355
"1979";"Homme";"119 ans";0.999640
"1979";"Homme";"120 ans";1.000000
"1980";"Homme";"65 ans";0.005080
"1980";"Homme";"66 ans";0.005446
"1980";"Homme";"67 ans";0.005816
"1980";"Homme";"68 ans";0.006203
"1980";"Homme";"69 ans";0.006632
"1980";"Homme";"70 ans";0.007140
"1980";"Homme";"71 ans";0.007760
"1980";"Homme";"72 ans";0.008501
"1980";"Homme";"73 ans";0.009369
"1980";"Homme";"74 ans";0.010390
"1980";"Homme";"75 ans";0.011583
"1980";"Homme";"76 ans";0.012973
"1980";"Homme";"77 ans";0.014608
"1980";"Homme";"78 ans";0.016609
"1980";"Homme";"79 ans";0.018976
"1980";"Homme";"80 ans";0.021569
"1980";"Homme";"81 ans";0.024657
"1980";"Homme";"82 ans";0.028347
"1980";"Homme";"83 ans";0.032755
"1980";"Homme";"84 ans";0.037973
"1980";"Homme";"85 ans";0.044070
"1980";"Homme";"86 ans";0.051130
"1980";"Homme";"87 ans";0.059318
"1980";"Homme";"88 ans";0.068847
"1980";"Homme";"89 ans";0.079971
"1980";"Homme";"90 ans";0.092877
"1980";"Homme";"91 ans";0.107711
"1980";"Homme";"92 ans";0.124482
"1980";"Homme";"93 ans";0.143169
"1980";"Homme";"94 ans";0.163761
"1980";"Homme";"95 ans";0.186138
"1980";"Homme";"96 ans";0.210256
"1980";"Homme";"97 ans";0.236561
"1980";"Homme";"98 ans";0.265730
"1980";"Homme";"99 ans";0.298584
"1980";"Homme";"100 ans";0.335376
"1980";"Homme";"101 ans";0.375968
"1980";"Homme";"102 ans";0.419424
"1980";"Homme";"103 ans";0.465866
"1980";"Homme";"104 ans";0.520271
"1980";"Homme";"105 ans";0.586430
"1980";"Homme";"106 ans";0.632992
"1980";"Homme";"107 ans";0.680647
"1980";"Homme";"108 ans";0.728638
"1980";"Homme";"109 ans";0.775972
"1980";"Homme";"110 ans";0.821437
"1980";"Homme";"111 ans";0.863668
"1980";"Homme";"112 ans";0.901273
"1980";"Homme";"113 ans";0.933031
"1980";"Homme";"114 ans";0.958126
"1980";"Homme";"115 ans";0.976366
"1980";"Homme";"116 ans";0.988299
"1980";"Homme";"117 ans";0.995125
"1980";"Homme";"118 ans";0.998407
"1980";"Homme";"119 ans";0.999654
"1980";"Homme";"120 ans";1.000000
"1981";"Homme";"65 ans";0.004952
"1981";"Homme";"66 ans";0.005309
"1981";"Homme";"67 ans";0.005671
"1981";"Homme";"68 ans";0.006049
"1981";"Homme";"69 ans";0.006469
"1981";"Homme";"70 ans";0.006967
"1981";"Homme";"71 ans";0.007577
"1981";"Homme";"72 ans";0.008306
"1981";"Homme";"73 ans";0.009161
"1981";"Homme";"74 ans";0.010167
"1981";"Homme";"75 ans";0.011343
"1981";"Homme";"76 ans";0.012716
"1981";"Homme";"77 ans";0.014331
"1981";"Homme";"78 ans";0.016312
"1981";"Homme";"79 ans";0.018654
"1981";"Homme";"80 ans";0.021215
"1981";"Homme";"81 ans";0.024264
"1981";"Homme";"82 ans";0.027908
"1981";"Homme";"83 ans";0.032262
"1981";"Homme";"84 ans";0.037421
"1981";"Homme";"85 ans";0.043450
"1981";"Homme";"86 ans";0.050437
"1981";"Homme";"87 ans";0.058547
"1981";"Homme";"88 ans";0.067990
"1981";"Homme";"89 ans";0.079021
"1981";"Homme";"90 ans";0.091828
"1981";"Homme";"91 ans";0.106561
"1981";"Homme";"92 ans";0.123232
"1981";"Homme";"93 ans";0.141826
"1981";"Homme";"94 ans";0.162338
"1981";"Homme";"95 ans";0.184653
"1981";"Homme";"96 ans";0.208732
"1981";"Homme";"97 ans";0.235018
"1981";"Homme";"98 ans";0.264183
"1981";"Homme";"99 ans";0.297047
"1981";"Homme";"100 ans";0.333863
"1981";"Homme";"101 ans";0.374504
"1981";"Homme";"102 ans";0.418044
"1981";"Homme";"103 ans";0.464603
"1981";"Homme";"104 ans";0.519120
"1981";"Homme";"105 ans";0.585360
"1981";"Homme";"106 ans";0.632188
"1981";"Homme";"107 ans";0.680114
"1981";"Homme";"108 ans";0.728367
"1981";"Homme";"109 ans";0.775942
"1981";"Homme";"110 ans";0.821612
"1981";"Homme";"111 ans";0.863996
"1981";"Homme";"112 ans";0.901690
"1981";"Homme";"113 ans";0.933469
"1981";"Homme";"114 ans";0.958523
"1981";"Homme";"115 ans";0.976678
"1981";"Homme";"116 ans";0.988508
"1981";"Homme";"117 ans";0.995241
"1981";"Homme";"118 ans";0.998456
"1981";"Homme";"119 ans";0.999668
"1981";"Homme";"120 ans";1.000000
"1982";"Homme";"65 ans";0.004827
"1982";"Homme";"66 ans";0.005176
"1982";"Homme";"67 ans";0.005529
"1982";"Homme";"68 ans";0.005899
"1982";"Homme";"69 ans";0.006310
"1982";"Homme";"70 ans";0.006800
"1982";"Homme";"71 ans";0.007399
