"Année de naissance";"Sexe";"Age";"Quotient de mortalité par âge x (Qx)"
"1968";"Femme";"80 ans";0.016817
"1968";"Femme";"81 ans";0.019408
"1968";"Femme";"82 ans";0.022464
"1968";"Femme";"83 ans";0.026120
"1968";"Femme";"84 ans";0.030460
"1968";"Femme";"85 ans";0.035627
"1968";"Femme";"86 ans";0.041771
"1968";"Femme";"87 ans";0.048999
"1968";"Femme";"88 ans";0.057405
"1968";"Femme";"89 ans";0.067048
"1968";"Femme";"90 ans";0.077956
"1968";"Femme";"91 ans";0.090155
"1968";"Femme";"92 ans";0.103663
"1968";"Femme";"93 ans";0.118503
"1968";"Femme";"94 ans";0.134713
"1968";"Femme";"95 ans";0.152357
"1968";"Femme";"96 ans";0.171508
"1968";"Femme";"97 ans";0.192219
"1968";"Femme";"98 ans";0.214585
"1968";"Femme";"99 ans";0.238822
"1968";"Femme";"100 ans";0.264939
"1968";"Femme";"101 ans";0.292917
"1968";"Femme";"102 ans";0.322938
"1968";"Femme";"103 ans";0.355297
"1968";"Femme";"104 ans";0.390231
"1968";"Femme";"105 ans";0.426781
"1968";"Femme";"106 ans";0.464452
"1968";"Femme";"107 ans";0.506213
"1968";"Femme";"108 ans";0.550014
"1968";"Femme";"109 ans";0.595537
"1968";"Femme";"110 ans";0.642455
"1968";"Femme";"111 ans";0.690277
"1968";"Femme";"112 ans";0.738315
"1968";"Femme";"113 ans";0.785663
"1968";"Femme";"114 ans";0.831195
"1968";"Femme";"115 ans";0.873607
"1968";"Femme";"116 ans";0.911512
"1968";"Femme";"117 ans";0.943617
"1968";"Femme";"118 ans";0.968961
"1968";"Femme";"119 ans";0.987227
"1968";"Femme";"120 ans";1.000000
"1969";"Femme";"65 ans";0.003710
"1969";"Femme";"66 ans";0.003991
"1969";"Femme";"67 ans";0.004297
"1969";"Femme";"68 ans";0.004641
"1969";"Femme";"69 ans";0.005032
"1969";"Femme";"70 ans";0.005472
"1969";"Femme";"71 ans";0.005964
"1969";"Femme";"72 ans";0.006527
"1969";"Femme";"73 ans";0.007179
"1969";"Femme";"74 ans";0.007934
"1969";"Femme";"75 ans";0.008815
"1969";"Femme";"76 ans";0.009851
"1969";"Femme";"77 ans";0.011084
"1969";"Femme";"78 ans";0.012570
"1969";"Femme";"79 ans";0.014372
"1969";"Femme";"80 ans";0.016556
"1969";"Femme";"81 ans";0.019117
"1969";"Femme";"82 ans";0.022136
"1969";"Femme";"83 ans";0.025747
"1969";"Femme";"84 ans";0.030037
"1969";"Femme";"85 ans";0.035145
"1969";"Femme";"86 ans";0.041221
"1969";"Femme";"87 ans";0.048373
"1969";"Femme";"88 ans";0.056696
"1969";"Femme";"89 ans";0.066251
"1969";"Femme";"90 ans";0.077067
"1969";"Femme";"91 ans";0.089174
"1969";"Femme";"92 ans";0.102592
"1969";"Femme";"93 ans";0.117348
"1969";"Femme";"94 ans";0.133479
"1969";"Femme";"95 ans";0.151053
"1969";"Femme";"96 ans";0.170143
"1969";"Femme";"97 ans";0.190804
"1969";"Femme";"98 ans";0.213133
"1969";"Femme";"99 ans";0.237346
"1969";"Femme";"100 ans";0.263452
"1969";"Femme";"101 ans";0.291437
"1969";"Femme";"102 ans";0.321481
"1969";"Femme";"103 ans";0.353878
"1969";"Femme";"104 ans";0.388867
"1969";"Femme";"105 ans";0.425495
"1969";"Femme";"106 ans";0.463270
"1969";"Femme";"107 ans";0.505142
"1969";"Femme";"108 ans";0.549072
"1969";"Femme";"109 ans";0.594742
"1969";"Femme";"110 ans";0.641820
"1969";"Femme";"111 ans";0.689811
"1969";"Femme";"112 ans";0.738018
"1969";"Femme";"113 ans";0.785525
"1969";"Femme";"114 ans";0.831196
"1969";"Femme";"115 ans";0.873715
"1969";"Femme";"116 ans";0.911685
"1969";"Femme";"117 ans";0.943805
"1969";"Femme";"118 ans";0.969117
"1969";"Femme";"119 ans";0.987314
"1969";"Femme";"120 ans";1.000000
"1970";"Femme";"65 ans";0.003628
"1970";"Femme";"66 ans";0.003903
"1970";"Femme";"67 ans";0.004202
"1970";"Femme";"68 ans";0.004539
"1970";"Femme";"69 ans";0.004923
"1970";"Femme";"70 ans";0.005355
"1970";"Femme";"71 ans";0.005838
"1970";"Femme";"72 ans";0.006393
"1970";"Femme";"73 ans";0.007034
"1970";"Femme";"74 ans";0.007779
"1970";"Femme";"75 ans";0.008649
"1970";"Femme";"76 ans";0.009672
"1970";"Femme";"77 ans";0.010890
"1970";"Femme";"78 ans";0.012360
"1970";"Femme";"79 ans";0.014141
"1970";"Femme";"80 ans";0.016302
"1970";"Femme";"81 ans";0.018833
"1970";"Femme";"82 ans";0.021814
"1970";"Femme";"83 ans";0.025382
"1970";"Femme";"84 ans";0.029621
"1970";"Femme";"85 ans";0.034671
"1970";"Femme";"86 ans";0.040680
"1970";"Femme";"87 ans";0.047757
"1970";"Femme";"88 ans";0.055997
"1970";"Femme";"89 ans";0.065464
"1970";"Femme";"90 ans";0.076190
"1970";"Femme";"91 ans";0.088205
"1970";"Femme";"92 ans";0.101533
"1970";"Femme";"93 ans";0.116204
"1970";"Femme";"94 ans";0.132257
"1970";"Femme";"95 ans";0.149760
"1970";"Femme";"96 ans";0.168790
"1970";"Femme";"97 ans";0.189402
"1970";"Femme";"98 ans";0.211694
"1970";"Femme";"99 ans";0.235881
"1970";"Femme";"100 ans";0.261976
"1970";"Femme";"101 ans";0.289967
"1970";"Femme";"102 ans";0.320033
"1970";"Femme";"103 ans";0.352468
"1970";"Femme";"104 ans";0.387509
"1970";"Femme";"105 ans";0.424214
"1970";"Femme";"106 ans";0.462092
"1970";"Femme";"107 ans";0.504072
"1970";"Femme";"108 ans";0.548130
"1970";"Femme";"109 ans";0.593945
"1970";"Femme";"110 ans";0.641182
"1970";"Femme";"111 ans";0.689339
"1970";"Femme";"112 ans";0.737713
"1970";"Femme";"113 ans";0.785379
"1970";"Femme";"114 ans";0.831189
"1970";"Femme";"115 ans";0.873815
"1970";"Femme";"116 ans";0.911849
"1970";"Femme";"117 ans";0.943986
"1970";"Femme";"118 ans";0.969267
"1970";"Femme";"119 ans";0.987399
"1970";"Femme";"120 ans";1.000000
"1971";"Femme";"65 ans";0.003547
"1971";"Femme";"66 ans";0.003816
"1971";"Femme";"67 ans";0.004109
"1971";"Femme";"68 ans";0.004440
"1971";"Femme";"69 ans";0.004817
"1971";"Femme";"70 ans";0.005241
"1971";"Femme";"71 ans";0.005716
"1971";"Femme";"72 ans";0.006262
"1971";"Femme";"73 ans";0.006894
"1971";"Femme";"74 ans";0.007628
"1971";"Femme";"75 ans";0.008487
"1971";"Femme";"76 ans";0.009497
"1971";"Femme";"77 ans";0.010700
"1971";"Femme";"78 ans";0.012154
"1971";"Femme";"79 ans";0.013915
"1971";"Femme";"80 ans";0.016053
"1971";"Femme";"81 ans";0.018554
"1971";"Femme";"82 ans";0.021499
"1971";"Femme";"83 ans";0.025024
"1971";"Femme";"84 ans";0.029213
"1971";"Femme";"85 ans";0.034205
"1971";"Femme";"86 ans";0.040148
"1971";"Femme";"87 ans";0.047150
"1971";"Femme";"88 ans";0.055308
"1971";"Femme";"89 ans";0.064688
"1971";"Femme";"90 ans";0.075323
"1971";"Femme";"91 ans";0.087247
"1971";"Femme";"92 ans";0.100487
"1971";"Femme";"93 ans";0.115073
"1971";"Femme";"94 ans";0.131047
"1971";"Femme";"95 ans";0.148481
"1971";"Femme";"96 ans";0.167449
"1971";"Femme";"97 ans";0.188012
"1971";"Femme";"98 ans";0.210266
"1971";"Femme";"99 ans";0.234428
"1971";"Femme";"100 ans";0.260512
"1971";"Femme";"101 ans";0.288507
"1971";"Femme";"102 ans";0.318594
"1971";"Femme";"103 ans";0.351065
"1971";"Femme";"104 ans";0.386158
"1971";"Femme";"105 ans";0.422939
"1971";"Femme";"106 ans";0.460918
"1971";"Femme";"107 ans";0.503005
"1971";"Femme";"108 ans";0.547188
"1971";"Femme";"109 ans";0.593146
"1971";"Femme";"110 ans";0.640539
"1971";"Femme";"111 ans";0.688861
"1971";"Femme";"112 ans";0.737402
"1971";"Femme";"113 ans";0.785226
"1971";"Femme";"114 ans";0.831174
"1971";"Femme";"115 ans";0.873907
"1971";"Femme";"116 ans";0.912006
"1971";"Femme";"117 ans";0.944161
"1971";"Femme";"118 ans";0.969413
"1971";"Femme";"119 ans";0.987481
"1971";"Femme";"120 ans";1.000000
"1972";"Femme";"65 ans";0.003469
"1972";"Femme";"66 ans";0.003732
"1972";"Femme";"67 ans";0.004019
"1972";"Femme";"68 ans";0.004343
"1972";"Femme";"69 ans";0.004712
"1972";"Femme";"70 ans";0.005129
"1972";"Femme";"71 ans";0.005596
"1972";"Femme";"72 ans";0.006133
"1972";"Femme";"73 ans";0.006756
"1972";"Femme";"74 ans";0.007480
"1972";"Femme";"75 ans";0.008328
"1972";"Femme";"76 ans";0.009326
"1972";"Femme";"77 ans";0.010516
"1972";"Femme";"78 ans";0.011952
"1972";"Femme";"79 ans";0.013695
"1972";"Femme";"80 ans";0.015809
"1972";"Femme";"81 ans";0.018282
"1972";"Femme";"82 ans";0.021190
"1972";"Femme";"83 ans";0.024672
"1972";"Femme";"84 ans";0.028812
"1972";"Femme";"85 ans";0.033746
"1972";"Femme";"86 ans";0.039624
"1972";"Femme";"87 ans";0.046552
"1972";"Femme";"88 ans";0.054629
"1972";"Femme";"89 ans";0.063921
"1972";"Femme";"90 ans";0.074467
"1972";"Femme";"91 ans";0.086300
"1972";"Femme";"92 ans";0.099452
"1972";"Femme";"93 ans";0.113953
"1972";"Femme";"94 ans";0.129850
"1972";"Femme";"95 ans";0.147214
"1972";"Femme";"96 ans";0.166122
"1972";"Femme";"97 ans";0.186634
"1972";"Femme";"98 ans";0.208851
"1972";"Femme";"99 ans";0.232987
"1972";"Femme";"100 ans";0.259059
"1972";"Femme";"101 ans";0.287058
"1972";"Femme";"102 ans";0.317165
"1972";"Femme";"103 ans";0.349671
"1972";"Femme";"104 ans";0.384814
"1972";"Femme";"105 ans";0.421669
"1972";"Femme";"106 ans";0.459747
"1972";"Femme";"107 ans";0.501939
"1972";"Femme";"108 ans";0.546246
"1972";"Femme";"109 ans";0.592345
"1972";"Femme";"110 ans";0.639894
"1972";"Femme";"111 ans";0.688379
"1972";"Femme";"112 ans";0.737085
"1972";"Femme";"113 ans";0.785066
"1972";"Femme";"114 ans";0.831152
"1972";"Femme";"115 ans";0.873991
"1972";"Femme";"116 ans";0.912156
"1972";"Femme";"117 ans";0.944329
"1972";"Femme";"118 ans";0.969555
"1972";"Femme";"119 ans";0.987560
"1972";"Femme";"120 ans";1.000000
"1973";"Femme";"65 ans";0.003392
"1973";"Femme";"66 ans";0.003650
"1973";"Femme";"67 ans";0.003930
"1973";"Femme";"68 ans";0.004248
"1973";"Femme";"69 ans";0.004611
"1973";"Femme";"70 ans";0.005020
"1973";"Femme";"71 ans";0.005479
"1973";"Femme";"72 ans";0.006008
"1973";"Femme";"73 ans";0.006622
"1973";"Femme";"74 ans";0.007336
"1973";"Femme";"75 ans";0.008173
"1973";"Femme";"76 ans";0.009159
"1973";"Femme";"77 ans";0.010335
"1973";"Femme";"78 ans";0.011756
"1973";"Femme";"79 ans";0.013479
"1973";"Femme";"80 ans";0.015571
"1973";"Femme";"81 ans";0.018015
"1973";"Femme";"82 ans";0.020887
"1973";"Femme";"83 ans";0.024327
"1973";"Femme";"84 ans";0.028418
"1973";"Femme";"85 ans";0.033296
"1973";"Femme";"86 ans";0.039108
"1973";"Femme";"87 ans";0.045963
"1973";"Femme";"88 ans";0.053959
"1973";"Femme";"89 ans";0.063166
"1973";"Femme";"90 ans";0.073622
"1973";"Femme";"91 ans";0.085365
"1973";"Femme";"92 ans";0.098428
"1973";"Femme";"93 ans";0.112846
"1973";"Femme";"94 ans";0.128665
"1973";"Femme";"95 ans";0.145959
"1973";"Femme";"96 ans";0.164806
"1973";"Femme";"97 ans";0.185269
"1973";"Femme";"98 ans";0.207448
"1973";"Femme";"99 ans";0.231557
"1973";"Femme";"100 ans";0.257616
"1973";"Femme";"101 ans";0.285619
"1973";"Femme";"102 ans";0.315745
"1973";"Femme";"103 ans";0.348285
"1973";"Femme";"104 ans";0.383477
"1973";"Femme";"105 ans";0.420404
"1973";"Femme";"106 ans";0.458580
"1973";"Femme";"107 ans";0.500875
"1973";"Femme";"108 ans";0.545305
"1973";"Femme";"109 ans";0.591543
"1973";"Femme";"110 ans";0.639245
"1973";"Femme";"111 ans";0.687892
"1973";"Femme";"112 ans";0.736761
"1973";"Femme";"113 ans";0.784898
"1973";"Femme";"114 ans";0.831121
"1973";"Femme";"115 ans";0.874067
"1973";"Femme";"116 ans";0.912299
"1973";"Femme";"117 ans";0.944492
"1973";"Femme";"118 ans";0.969692
"1973";"Femme";"119 ans";0.987638
"1973";"Femme";"120 ans";1.000000
"1974";"Femme";"65 ans";0.003317
"1974";"Femme";"66 ans";0.003569
"1974";"Femme";"67 ans";0.003844
"1974";"Femme";"68 ans";0.004155
"1974";"Femme";"69 ans";0.004511
"1974";"Femme";"70 ans";0.004913
"1974";"Femme";"71 ans";0.005365
"1974";"Femme";"72 ans";0.005886
"1974";"Femme";"73 ans";0.006491
"1974";"Femme";"74 ans";0.007196
"1974";"Femme";"75 ans";0.008022
"1974";"Femme";"76 ans";0.008996
"1974";"Femme";"77 ans";0.010159
"1974";"Femme";"78 ans";0.011564
"1974";"Femme";"79 ans";0.013268
"1974";"Femme";"80 ans";0.015338
"1974";"Femme";"81 ans";0.017754
"1974";"Femme";"82 ans";0.020591
"1974";"Femme";"83 ans";0.023989
"1974";"Femme";"84 ans";0.028032
"1974";"Femme";"85 ans";0.032854
"1974";"Femme";"86 ans";0.038601
"1974";"Femme";"87 ans";0.045383
"1974";"Femme";"88 ans";0.053299
"1974";"Femme";"89 ans";0.062420
"1974";"Femme";"90 ans";0.072787
"1974";"Femme";"91 ans";0.084441
"1974";"Femme";"92 ans";0.097417
"1974";"Femme";"93 ans";0.111751
"1974";"Femme";"94 ans";0.127493
"1974";"Femme";"95 ans";0.144717
"1974";"Femme";"96 ans";0.163503
"1974";"Femme";"97 ans";0.183916
"1974";"Femme";"98 ans";0.206057
"1974";"Femme";"99 ans";0.230139
"1974";"Femme";"100 ans";0.256185
"1974";"Femme";"101 ans";0.284190
"1974";"Femme";"102 ans";0.314334
"1974";"Femme";"103 ans";0.346908
"1974";"Femme";"104 ans";0.382148
"1974";"Femme";"105 ans";0.419145
"1974";"Femme";"106 ans";0.457417
"1974";"Femme";"107 ans";0.499814
"1974";"Femme";"108 ans";0.544364
"1974";"Femme";"109 ans";0.590740
"1974";"Femme";"110 ans";0.638593
"1974";"Femme";"111 ans";0.687401
"1974";"Femme";"112 ans";0.736432
"1974";"Femme";"113 ans";0.784724
"1974";"Femme";"114 ans";0.831084
"1974";"Femme";"115 ans";0.874137
"1974";"Femme";"116 ans";0.912436
"1974";"Femme";"117 ans";0.944649
"1974";"Femme";"118 ans";0.969825
"1974";"Femme";"119 ans";0.987712
"1974";"Femme";"120 ans";1.000000
"1975";"Femme";"65 ans";0.003244
"1975";"Femme";"66 ans";0.003490
"1975";"Femme";"67 ans";0.003759
"1975";"Femme";"68 ans";0.004065
"1975";"Femme";"69 ans";0.004414
"1975";"Femme";"70 ans";0.004809
"1975";"Femme";"71 ans";0.005254
"1975";"Femme";"72 ans";0.005766
"1975";"Femme";"73 ans";0.006363
"1975";"Femme";"74 ans";0.007058
"1975";"Femme";"75 ans";0.007874
"1975";"Femme";"76 ans";0.008837
"1975";"Femme";"77 ans";0.009986
"1975";"Femme";"78 ans";0.011376
"1975";"Femme";"79 ans";0.013062
"1975";"Femme";"80 ans";0.015111
"1975";"Femme";"81 ans";0.017498
"1975";"Femme";"82 ans";0.020300
"1975";"Femme";"83 ans";0.023657
"1975";"Femme";"84 ans";0.027652
"1975";"Femme";"85 ans";0.032419
"1975";"Femme";"86 ans";0.038102
"1975";"Femme";"87 ans";0.044812
"1975";"Femme";"88 ans";0.052648
"1975";"Femme";"89 ans";0.061684
"1975";"Femme";"90 ans";0.071963
"1975";"Femme";"91 ans";0.083528
"1975";"Femme";"92 ans";0.096416
"1975";"Femme";"93 ans";0.110668
"1975";"Femme";"94 ans";0.126332
"1975";"Femme";"95 ans";0.143487
"1975";"Femme";"96 ans";0.162213
"1975";"Femme";"97 ans";0.182576
"1975";"Femme";"98 ans";0.204678
"1975";"Femme";"99 ans";0.228733
"1975";"Femme";"100 ans";0.254766
"1975";"Femme";"101 ans";0.282772
"1975";"Femme";"102 ans";0.312934
"1975";"Femme";"103 ans";0.345539
"1975";"Femme";"104 ans";0.380825
"1975";"Femme";"105 ans";0.417892
"1975";"Femme";"106 ans";0.456259
"1975";"Femme";"107 ans";0.498755
"1975";"Femme";"108 ans";0.543424
"1975";"Femme";"109 ans";0.589935
"1975";"Femme";"110 ans";0.637939
"1975";"Femme";"111 ans";0.686905
"1975";"Femme";"112 ans";0.736098
"1975";"Femme";"113 ans";0.784543
"1975";"Femme";"114 ans";0.831039
"1975";"Femme";"115 ans";0.874199
"1975";"Femme";"116 ans";0.912565
"1975";"Femme";"117 ans";0.944800
"1975";"Femme";"118 ans";0.969954
"1975";"Femme";"119 ans";0.987785
"1975";"Femme";"120 ans";1.000000
"1976";"Femme";"65 ans";0.003172
"1976";"Femme";"66 ans";0.003413
"1976";"Femme";"67 ans";0.003677
"1976";"Femme";"68 ans";0.003976
"1976";"Femme";"69 ans";0.004319
"1976";"Femme";"70 ans";0.004707
"1976";"Femme";"71 ans";0.005145
"1976";"Femme";"72 ans";0.005650
"1976";"Femme";"73 ans";0.006238
"1976";"Femme";"74 ans";0.006924
"1976";"Femme";"75 ans";0.007730
"1976";"Femme";"76 ans";0.008682
"1976";"Femme";"77 ans";0.009818
"1976";"Femme";"78 ans";0.011193
"1976";"Femme";"79 ans";0.012861
"1976";"Femme";"80 ans";0.014888
"1976";"Femme";"81 ans";0.017248
"1976";"Femme";"82 ans";0.020016
"1976";"Femme";"83 ans";0.023332
"1976";"Femme";"84 ans";0.027279
"1976";"Femme";"85 ans";0.031991
"1976";"Femme";"86 ans";0.037611
"1976";"Femme";"87 ans";0.044249
"1976";"Femme";"88 ans";0.052007
"1976";"Femme";"89 ans";0.060958
"1976";"Femme";"90 ans";0.071149
"1976";"Femme";"91 ans";0.082626
"1976";"Femme";"92 ans";0.095428
"1976";"Femme";"93 ans";0.109596
"1976";"Femme";"94 ans";0.125184
"1976";"Femme";"95 ans";0.142269
"1976";"Femme";"96 ans";0.160935
"1976";"Femme";"97 ans";0.181248
"1976";"Femme";"98 ans";0.203311
"1976";"Femme";"99 ans";0.227339
"1976";"Femme";"100 ans";0.253357
"1976";"Femme";"101 ans";0.281365
"1976";"Femme";"102 ans";0.311543
"1976";"Femme";"103 ans";0.344179
"1976";"Femme";"104 ans";0.379510
"1976";"Femme";"105 ans";0.416645
"1976";"Femme";"106 ans";0.455105
"1976";"Femme";"107 ans";0.497700
"1976";"Femme";"108 ans";0.542484
"1976";"Femme";"109 ans";0.589130
"1976";"Femme";"110 ans";0.637282
"1976";"Femme";"111 ans";0.686406
"1976";"Femme";"112 ans";0.735758
"1976";"Femme";"113 ans";0.784356
"1976";"Femme";"114 ans";0.830988
"1976";"Femme";"115 ans";0.874254
"1976";"Femme";"116 ans";0.912688
"1976";"Femme";"117 ans";0.944946
"1976";"Femme";"118 ans";0.970079
"1976";"Femme";"119 ans";0.987855
"1976";"Femme";"120 ans";1.000000
"1977";"Femme";"65 ans";0.003102
"1977";"Femme";"66 ans";0.003338
"1977";"Femme";"67 ans";0.003596
"1977";"Femme";"68 ans";0.003890
"1977";"Femme";"69 ans";0.004226
"1977";"Femme";"70 ans";0.004608
"1977";"Femme";"71 ans";0.005038
"1977";"Femme";"72 ans";0.005536
"1977";"Femme";"73 ans";0.006116
"1977";"Femme";"74 ans";0.006793
"1977";"Femme";"75 ans";0.007589
"1977";"Femme";"76 ans";0.008530
"1977";"Femme";"77 ans";0.009654
"1977";"Femme";"78 ans";0.011014
"1977";"Femme";"79 ans";0.012664
"1977";"Femme";"80 ans";0.014670
"1977";"Femme";"81 ans";0.017003
"1977";"Femme";"82 ans";0.019737
"1977";"Femme";"83 ans";0.023013
"1977";"Femme";"84 ans";0.026914
"1977";"Femme";"85 ans";0.031571
"1977";"Femme";"86 ans";0.037128
"1977";"Femme";"87 ans";0.043695
"1977";"Femme";"88 ans";0.051374
"1977";"Femme";"89 ans";0.060241
"1977";"Femme";"90 ans";0.070345
"1977";"Femme";"91 ans";0.081734
"1977";"Femme";"92 ans";0.094450
"1977";"Femme";"93 ans";0.108536
"1977";"Femme";"94 ans";0.124047
"1977";"Femme";"95 ans";0.141063
"1977";"Femme";"96 ans";0.159669
"1977";"Femme";"97 ans";0.179932
"1977";"Femme";"98 ans";0.201956
"1977";"Femme";"99 ans";0.225956
"1977";"Femme";"100 ans";0.251960
"1977";"Femme";"101 ans";0.279968
"1977";"Femme";"102 ans";0.310161
"1977";"Femme";"103 ans";0.342827
"1977";"Femme";"104 ans";0.378203
"1977";"Femme";"105 ans";0.415405
"1977";"Femme";"106 ans";0.453956
"1977";"Femme";"107 ans";0.496647
"1977";"Femme";"108 ans";0.541547
"1977";"Femme";"109 ans";0.588325
"1977";"Femme";"110 ans";0.636623
"1977";"Femme";"111 ans";0.685903
"1977";"Femme";"112 ans";0.735413
"1977";"Femme";"113 ans";0.784163
"1977";"Femme";"114 ans";0.830930
"1977";"Femme";"115 ans";0.874303
"1977";"Femme";"116 ans";0.912805
"1977";"Femme";"117 ans";0.945086
"1977";"Femme";"118 ans";0.970200
"1977";"Femme";"119 ans";0.987924
"1977";"Femme";"120 ans";1.000000
"1978";"Femme";"65 ans";0.003034
"1978";"Femme";"66 ans";0.003264
"1978";"Femme";"67 ans";0.003517
"1978";"Femme";"68 ans";0.003805
"1978";"Femme";"69 ans";0.004136
"1978";"Femme";"70 ans";0.004511
"1978";"Femme";"71 ans";0.004934
"1978";"Femme";"72 ans";0.005425
"1978";"Femme";"73 ans";0.005997
"1978";"Femme";"74 ans";0.006665
"1978";"Femme";"75 ans";0.007452
"1978";"Femme";"76 ans";0.008382
"1978";"Femme";"77 ans";0.009493
"1978";"Femme";"78 ans";0.010839
"1978";"Femme";"79 ans";0.012472
"1978";"Femme";"80 ans";0.014457
"1978";"Femme";"81 ans";0.016764
"1978";"Femme";"82 ans";0.019464
"1978";"Femme";"83 ans";0.022700
"1978";"Femme";"84 ans";0.026554
"1978";"Femme";"85 ans";0.031158
"1978";"Femme";"86 ans";0.036652
"1978";"Femme";"87 ans";0.043149
"1978";"Femme";"88 ans";0.050750
"1978";"Femme";"89 ans";0.059534
"1978";"Femme";"90 ans";0.069552
"1978";"Femme";"91 ans";0.080854
"1978";"Femme";"92 ans";0.093483
"1978";"Femme";"93 ans";0.107488
"1978";"Femme";"94 ans";0.122923
"1978";"Femme";"95 ans";0.139870
"1978";"Femme";"96 ans";0.158415
"1978";"Femme";"97 ans";0.178628
"1978";"Femme";"98 ans";0.200613
"1978";"Femme";"99 ans";0.224585
"1978";"Femme";"100 ans";0.250574
"1978";"Femme";"101 ans";0.278582
"1978";"Femme";"102 ans";0.308790
"1978";"Femme";"103 ans";0.341484
"1978";"Femme";"104 ans";0.376903
"1978";"Femme";"105 ans";0.414170
"1978";"Femme";"106 ans";0.452812
"1978";"Femme";"107 ans";0.495597
"1978";"Femme";"108 ans";0.540610
"1978";"Femme";"109 ans";0.587519
"1978";"Femme";"110 ans";0.635962
"1978";"Femme";"111 ans";0.685396
"1978";"Femme";"112 ans";0.735063
"1978";"Femme";"113 ans";0.783964
"1978";"Femme";"114 ans";0.830865
"1978";"Femme";"115 ans";0.874345
"1978";"Femme";"116 ans";0.912916
"1978";"Femme";"117 ans";0.945222
"1978";"Femme";"118 ans";0.970317
"1978";"Femme";"119 ans";0.987990
"1978";"Femme";"120 ans";1.000000
"1979";"Femme";"65 ans";0.002967
"1979";"Femme";"66 ans";0.003192
"1979";"Femme";"67 ans";0.003440
"1979";"Femme";"68 ans";0.003722
"1979";"Femme";"69 ans";0.004047
"1979";"Femme";"70 ans";0.004416
"1979";"Femme";"71 ans";0.004833
"1979";"Femme";"72 ans";0.005316
"1979";"Femme";"73 ans";0.005880
"1979";"Femme";"74 ans";0.006540
"1979";"Femme";"75 ans";0.007317
"1979";"Femme";"76 ans";0.008237
"1979";"Femme";"77 ans";0.009337
"1979";"Femme";"78 ans";0.010668
"1979";"Femme";"79 ans";0.012284
"1979";"Femme";"80 ans";0.014249
"1979";"Femme";"81 ans";0.016529
"1979";"Femme";"82 ans";0.019196
"1979";"Femme";"83 ans";0.022393
"1979";"Femme";"84 ans";0.026202
"1979";"Femme";"85 ans";0.030752
"1979";"Femme";"86 ans";0.036185
"1979";"Femme";"87 ans";0.042611
"1979";"Femme";"88 ans";0.050136
"1979";"Femme";"89 ans";0.058837
"1979";"Femme";"90 ans";0.068769
"1979";"Femme";"91 ans";0.079983
"1979";"Femme";"92 ans";0.092528
"1979";"Femme";"93 ans";0.106450
"1979";"Femme";"94 ans";0.121810
"1979";"Femme";"95 ans";0.138688
"1979";"Femme";"96 ans";0.157173
"1979";"Femme";"97 ans";0.177336
"1979";"Femme";"98 ans";0.199282
"1979";"Femme";"99 ans";0.223226
"1979";"Femme";"100 ans";0.249199
"1979";"Femme";"101 ans";0.277206
"1979";"Femme";"102 ans";0.307428
"1979";"Femme";"103 ans";0.340150
"1979";"Femme";"104 ans";0.375611
"1979";"Femme";"105 ans";0.412942
"1979";"Femme";"106 ans";0.451672
"1979";"Femme";"107 ans";0.494551
"1979";"Femme";"108 ans";0.539676
"1979";"Femme";"109 ans";0.586714
"1979";"Femme";"110 ans";0.635299
"1979";"Femme";"111 ans";0.684886
"1979";"Femme";"112 ans";0.734709
"1979";"Femme";"113 ans";0.783760
"1979";"Femme";"114 ans";0.830795
"1979";"Femme";"115 ans";0.874381
"1979";"Femme";"116 ans";0.913021
"1979";"Femme";"117 ans";0.945352
"1979";"Femme";"118 ans";0.970430
"1979";"Femme";"119 ans";0.988054
"1979";"Femme";"120 ans";1.000000
"1980";"Femme";"65 ans";0.002901
"1980";"Femme";"66 ans";0.003122
"1980";"Femme";"67 ans";0.003365
"1980";"Femme";"68 ans";0.003641
"1980";"Femme";"69 ans";0.003960
"1980";"Femme";"70 ans";0.004323
"1980";"Femme";"71 ans";0.004733
"1980";"Femme";"72 ans";0.005210
"1980";"Femme";"73 ans";0.005766
"1980";"Femme";"74 ans";0.006418
"1980";"Femme";"75 ans";0.007186
"1980";"Femme";"76 ans";0.008096
"1980";"Femme";"77 ans";0.009184
"1980";"Femme";"78 ans";0.010501
"1980";"Femme";"79 ans";0.012100
"1980";"Femme";"80 ans";0.014045
"1980";"Femme";"81 ans";0.016300
"1980";"Femme";"82 ans";0.018934
"1980";"Femme";"83 ans";0.022092
"1980";"Femme";"84 ans";0.025855
"1980";"Femme";"85 ans";0.030353
"1980";"Femme";"86 ans";0.035724
"1980";"Femme";"87 ans";0.042082
"1980";"Femme";"88 ans";0.049530
"1980";"Femme";"89 ans";0.058149
"1980";"Femme";"90 ans";0.067995
"1980";"Femme";"91 ans";0.079124
"1980";"Femme";"92 ans";0.091583
"1980";"Femme";"93 ans";0.105425
"1980";"Femme";"94 ans";0.120708
"1980";"Femme";"95 ans";0.137519
"1980";"Femme";"96 ans";0.155944
"1980";"Femme";"97 ans";0.176056
"1980";"Femme";"98 ans";0.197963
"1980";"Femme";"99 ans";0.221878
"1980";"Femme";"100 ans";0.247835
"1980";"Femme";"101 ans";0.275841
"1980";"Femme";"102 ans";0.306076
"1980";"Femme";"103 ans";0.338826
"1980";"Femme";"104 ans";0.374327
"1980";"Femme";"105 ans";0.411720
